date,number_of_checks-no_verification,os-se,app_version-version_appli,count-nombre
2021-07-05,7-12,ios,1.2.1,1020
2021-07-05,7-12,ios,1.2.2,1125
2021-07-05,7-12,ios,1.2.3,2470
2021-07-05,7-12,ios,1.2.4,2504
2021-07-05,7-12,ios,1.2.6,1143
2021-07-05,7-12,ios,1.2.7,3449
2021-07-05,7-12,ios,1.2.8,18505
2021-07-05,7-12,ios,1.2.9,3068
2021-07-05,7-12,ios,1.4.0,15439
2021-07-05,7-12,ios,1.4.1,41170
2021-07-05,7-12,ios,1.4.4,1519182
2021-07-05,7-12,ios,1.4.5,423
2021-07-05,7-12,ios,1.4.6,36
2021-07-05,7-12,ios,2.0.0,<20
2021-07-06,1-6,android,1.2.0,1796
2021-07-06,1-6,android,1.2.1,833
2021-07-06,1-6,android,1.2.2,847
2021-07-06,1-6,android,1.2.3,1982
2021-07-06,1-6,android,1.2.4,1421
2021-07-06,1-6,android,1.2.5,341
2021-07-06,1-6,android,1.2.6,731
2021-07-06,1-6,android,1.2.7,2221
2021-07-06,1-6,android,1.2.8,5013
2021-07-06,1-6,android,1.2.9,5957
2021-07-06,1-6,android,1.4.2,3858
2021-07-06,1-6,android,1.4.3,22351
2021-07-06,1-6,android,1.4.4,650434
2021-07-06,1-6,android,1.4.5,6555
2021-07-06,1-6,android,1.4.6,462
2021-07-06,1-6,ios,1.2.0,7019
2021-07-06,1-6,ios,1.2.1,2834
2021-07-06,1-6,ios,1.2.2,2817
2021-07-06,1-6,ios,1.2.3,5431
2021-07-06,1-6,ios,1.2.4,5535
2021-07-06,1-6,ios,1.2.6,2615
2021-07-06,1-6,ios,1.2.7,7081
2021-07-06,1-6,ios,1.2.8,5933
2021-07-06,1-6,ios,1.2.9,1003
2021-07-06,1-6,ios,1.4.0,5101
2021-07-06,1-6,ios,1.4.1,14287
2021-07-06,1-6,ios,1.4.4,366599
2021-07-06,1-6,ios,1.4.5,9019
2021-07-06,1-6,ios,1.4.6,38
2021-07-06,1-6,ios,2.0.0,<20
2021-07-06,13-30,android,1.2.0,<20
2021-07-06,13-30,android,1.2.8,<20
2021-07-06,13-30,android,1.2.9,<20
2021-07-06,13-30,android,1.4.2,<20
2021-07-06,13-30,android,1.4.3,<20
2021-07-06,13-30,android,1.4.4,224
2021-07-06,13-30,android,1.4.5,22
2021-07-06,13-30,android,1.4.6,<20
2021-07-06,13-30,ios,1.2.8,96
2021-07-06,13-30,ios,1.2.9,<20
2021-07-06,13-30,ios,1.4.0,89
2021-07-06,13-30,ios,1.4.1,160
2021-07-06,13-30,ios,1.4.4,3924
2021-07-06,13-30,ios,1.4.5,30
2021-07-06,13-30,ios,1.4.6,<20
2021-07-06,7-12,android,1.2.0,260
2021-07-06,7-12,android,1.2.1,33
2021-07-06,7-12,android,1.2.2,49
2021-07-06,7-12,android,1.2.3,117
2021-07-06,7-12,android,1.2.4,77
2021-07-06,7-12,android,1.2.5,<20
2021-07-06,7-12,android,1.2.6,37
2021-07-06,7-12,android,1.2.7,130
2021-07-06,7-12,android,1.2.8,666
2021-07-06,7-12,android,1.2.9,785
2021-07-06,7-12,android,1.4.2,480
2021-07-06,7-12,android,1.4.3,2361
2021-07-06,7-12,android,1.4.4,125256
2021-07-06,7-12,android,1.4.5,553
2021-07-06,7-12,android,1.4.6,<20
2021-07-06,7-12,ios,1.2.0,2591
2021-07-06,7-12,ios,1.2.1,1068
2021-07-06,7-12,ios,1.2.2,1229
2021-07-06,7-12,ios,1.2.3,2596
2021-07-06,7-12,ios,1.2.4,2765
2021-07-06,7-12,ios,1.2.6,1176
2021-07-06,7-12,ios,1.2.7,3827
2021-07-06,7-12,ios,1.2.8,18983
2021-07-06,7-12,ios,1.2.9,3039
2021-07-06,7-12,ios,1.4.0,15628
2021-07-06,7-12,ios,1.4.1,39758
2021-07-06,7-12,ios,1.4.4,1544583
2021-07-06,7-12,ios,1.4.5,24747
2021-07-06,7-12,ios,1.4.6,45
2021-07-06,7-12,ios,1.5.2,<20
2021-07-06,7-12,ios,2.0.0,<20
2021-07-07,1-6,android,1.2.0,1859
2021-07-07,1-6,android,1.2.1,815
2021-07-07,1-6,android,1.2.2,847
2021-07-07,1-6,android,1.2.3,1958
2021-07-07,1-6,android,1.2.4,1421
2021-07-07,1-6,android,1.2.5,330
2021-07-07,1-6,android,1.2.6,728
2021-07-07,1-6,android,1.2.7,2143
2021-07-07,1-6,android,1.2.8,4896
2021-07-07,1-6,android,1.2.9,5722
2021-07-07,1-6,android,1.4.2,3694
2021-07-07,1-6,android,1.4.3,18261
2021-07-07,1-6,android,1.4.4,536146
2021-07-07,1-6,android,1.4.5,124434
2021-07-07,1-6,android,1.4.6,483
2021-07-07,1-6,android,1.5.2,<20
2021-07-07,1-6,ios,1.2.0,6974
2021-07-07,1-6,ios,1.2.1,2768
2021-07-07,1-6,ios,1.2.2,2743
2021-07-07,1-6,ios,1.2.3,5396
2021-07-07,1-6,ios,1.2.4,5509
2021-07-07,1-6,ios,1.2.6,2554
2021-07-07,1-6,ios,1.2.7,7110
2021-07-07,1-6,ios,1.2.8,5716
2021-07-07,1-6,ios,1.2.9,983
2021-07-07,1-6,ios,1.4.0,4806
2021-07-07,1-6,ios,1.4.1,12877
2021-07-07,1-6,ios,1.4.4,239524
2021-07-07,1-6,ios,1.4.5,130004
2021-07-07,1-6,ios,1.4.6,52
2021-07-07,1-6,ios,1.5.2,<20
2021-07-07,1-6,ios,2.0.0,<20
2021-07-07,13-30,android,1.2.0,<20
2021-07-07,13-30,android,1.2.8,<20
2021-07-07,13-30,android,1.2.9,<20
2021-07-07,13-30,android,1.4.3,<20
2021-07-07,13-30,android,1.4.4,145
2021-07-07,13-30,android,1.4.5,89
2021-07-07,13-30,android,1.4.6,<20
2021-07-07,13-30,ios,1.2.7,<20
2021-07-07,13-30,ios,1.2.8,104
2021-07-07,13-30,ios,1.2.9,<20
2021-07-07,13-30,ios,1.4.0,97
2021-07-07,13-30,ios,1.4.1,165
2021-07-07,13-30,ios,1.4.4,2862
2021-07-07,13-30,ios,1.4.5,1040
2021-07-07,13-30,ios,1.4.6,<20
2021-07-07,13-30,ios,1.5.2,<20
2021-07-07,7-12,android,1.2.0,207
2021-07-07,7-12,android,1.2.1,35
2021-07-07,7-12,android,1.2.2,47
2021-07-07,7-12,android,1.2.3,114
2021-07-07,7-12,android,1.2.4,70
2021-07-07,7-12,android,1.2.5,<20
2021-07-07,7-12,android,1.2.6,39
2021-07-07,7-12,android,1.2.7,113
2021-07-07,7-12,android,1.2.8,681
2021-07-07,7-12,android,1.2.9,775
2021-07-07,7-12,android,1.4.2,458
2021-07-07,7-12,android,1.4.3,2061
2021-07-07,7-12,android,1.4.4,100806
2021-07-07,7-12,android,1.4.5,24877
2021-07-07,7-12,android,1.4.6,<20
2021-07-07,7-12,ios,1.2.0,2528
2021-07-07,7-12,ios,1.2.1,1098
2021-07-07,7-12,ios,1.2.2,1274
2021-07-07,7-12,ios,1.2.3,2583
2021-07-07,7-12,ios,1.2.4,2727
2021-07-07,7-12,ios,1.2.6,1201
2021-07-07,7-12,ios,1.2.7,3645
2021-07-07,7-12,ios,1.2.8,18705
2021-07-07,7-12,ios,1.2.9,2971
2021-07-07,7-12,ios,1.4.0,15289
2021-07-07,7-12,ios,1.4.1,37797
2021-07-07,7-12,ios,1.4.4,1076876
2021-07-07,7-12,ios,1.4.5,499544
2021-07-07,7-12,ios,1.4.6,117
2021-07-07,7-12,ios,1.5.2,<20
2021-07-07,7-12,ios,2.0.0,<20
2021-07-08,1-6,android,1.2.0,1816
2021-07-08,1-6,android,1.2.1,815
2021-07-08,1-6,android,1.2.2,820
2021-07-08,1-6,android,1.2.3,1944
2021-07-08,1-6,android,1.2.4,1415
2021-07-08,1-6,android,1.2.5,323
2021-07-08,1-6,android,1.2.6,736
2021-07-08,1-6,android,1.2.7,2116
2021-07-08,1-6,android,1.2.8,4778
2021-07-08,1-6,android,1.2.9,5557
2021-07-08,1-6,android,1.4.2,3467
2021-07-08,1-6,android,1.4.3,15785
2021-07-08,1-6,android,1.4.4,213204
2021-07-08,1-6,android,1.4.5,450198
2021-07-08,1-6,android,1.4.6,574
2021-07-08,1-6,android,1.5.2,<20
2021-07-08,1-6,ios,1.2.0,6976
2021-07-08,1-6,ios,1.2.1,2792
2021-07-08,1-6,ios,1.2.2,2765
2021-07-08,1-6,ios,1.2.3,5336
2021-07-08,1-6,ios,1.2.4,5482
2021-07-08,1-6,ios,1.2.6,2563
2021-07-08,1-6,ios,1.2.7,7011
2021-07-08,1-6,ios,1.2.8,5746
2021-07-08,1-6,ios,1.2.9,917
2021-07-08,1-6,ios,1.4.0,4690
2021-07-08,1-6,ios,1.4.1,11870
2021-07-08,1-6,ios,1.4.4,110741
2021-07-08,1-6,ios,1.4.5,288669
2021-07-08,1-6,ios,1.4.6,65
2021-07-08,13-30,android,1.2.0,<20
2021-07-08,13-30,android,1.2.1,<20
2021-07-08,13-30,android,1.2.8,<20
2021-07-08,13-30,android,1.2.9,<20
2021-07-08,13-30,android,1.4.3,<20
2021-07-08,13-30,android,1.4.4,51
2021-07-08,13-30,android,1.4.5,154
2021-07-08,13-30,ios,1.2.7,<20
2021-07-08,13-30,ios,1.2.8,109
2021-07-08,13-30,ios,1.2.9,<20
2021-07-08,13-30,ios,1.4.0,93
2021-07-08,13-30,ios,1.4.1,159
2021-07-08,13-30,ios,1.4.4,977
2021-07-08,13-30,ios,1.4.5,2766
2021-07-08,13-30,ios,1.4.6,<20
2021-07-08,30+,ios,1.4.5,<20
2021-07-08,7-12,android,1.2.0,233
2021-07-08,7-12,android,1.2.1,33
2021-07-08,7-12,android,1.2.2,48
2021-07-08,7-12,android,1.2.3,111
2021-07-08,7-12,android,1.2.4,81
2021-07-08,7-12,android,1.2.5,<20
2021-07-08,7-12,android,1.2.6,38
2021-07-08,7-12,android,1.2.7,124
2021-07-08,7-12,android,1.2.8,641
2021-07-08,7-12,android,1.2.9,762
2021-07-08,7-12,android,1.4.2,486
2021-07-08,7-12,android,1.4.3,1822
2021-07-08,7-12,android,1.4.4,25910
2021-07-08,7-12,android,1.4.5,97278
2021-07-08,7-12,android,1.4.6,<20
2021-07-08,7-12,ios,1.2.0,2471
2021-07-08,7-12,ios,1.2.1,1027
2021-07-08,7-12,ios,1.2.2,1197
2021-07-08,7-12,ios,1.2.3,2527
2021-07-08,7-12,ios,1.2.4,2627
2021-07-08,7-12,ios,1.2.6,1111
2021-07-08,7-12,ios,1.2.7,3586
2021-07-08,7-12,ios,1.2.8,18180
2021-07-08,7-12,ios,1.2.9,2973
2021-07-08,7-12,ios,1.4.0,14864
2021-07-08,7-12,ios,1.4.1,35728
2021-07-08,7-12,ios,1.4.4,326156
2021-07-08,7-12,ios,1.4.5,1216188
2021-07-08,7-12,ios,1.4.6,78
2021-07-08,7-12,ios,1.5.2,<20
2021-07-08,7-12,ios,2.0.0,<20
2021-07-09,1-6,android,1.2.0,1804
2021-07-09,1-6,android,1.2.1,814
2021-07-09,1-6,android,1.2.2,829
2021-07-09,1-6,android,1.2.3,1925
2021-07-09,1-6,android,1.2.4,1381
2021-07-09,1-6,android,1.2.5,314
2021-07-09,1-6,android,1.2.6,733
2021-07-09,1-6,android,1.2.7,2105
2021-07-09,1-6,android,1.2.8,4605
2021-07-09,1-6,android,1.2.9,5468
2021-07-09,1-6,android,1.4.2,3324
2021-07-09,1-6,android,1.4.3,13896
2021-07-09,1-6,android,1.4.4,104496
2021-07-09,1-6,android,1.4.5,559147
2021-07-09,1-6,android,1.4.6,709
2021-07-09,1-6,ios,1.2.0,6871
2021-07-09,1-6,ios,1.2.1,2755
2021-07-09,1-6,ios,1.2.2,2776
2021-07-09,1-6,ios,1.2.3,5230
2021-07-09,1-6,ios,1.2.4,5447
2021-07-09,1-6,ios,1.2.6,2550
2021-07-09,1-6,ios,1.2.7,6926
2021-07-09,1-6,ios,1.2.8,5629
2021-07-09,1-6,ios,1.2.9,915
2021-07-09,1-6,ios,1.4.0,4541
2021-07-09,1-6,ios,1.4.1,11283
2021-07-09,1-6,ios,1.4.4,60743
2021-07-09,1-6,ios,1.4.5,335459
2021-07-09,1-6,ios,1.4.6,81
2021-07-09,13-30,android,1.2.0,<20
2021-07-09,13-30,android,1.2.1,<20
2021-07-09,13-30,android,1.2.8,<20
2021-07-09,13-30,android,1.2.9,<20
2021-07-09,13-30,android,1.4.3,<20
2021-07-09,13-30,android,1.4.4,24
2021-07-09,13-30,android,1.4.5,187
2021-07-09,13-30,android,1.4.6,<20
2021-07-09,13-30,ios,1.2.7,<20
2021-07-09,13-30,ios,1.2.8,118
2021-07-09,13-30,ios,1.2.9,<20
2021-07-09,13-30,ios,1.4.0,85
2021-07-09,13-30,ios,1.4.1,147
2021-07-09,13-30,ios,1.4.4,462
2021-07-09,13-30,ios,1.4.5,3185
2021-07-09,13-30,ios,1.4.6,<20
2021-07-09,7-12,android,1.2.0,231
2021-07-09,7-12,android,1.2.1,35
2021-07-09,7-12,android,1.2.2,45
2021-07-09,7-12,android,1.2.3,99
2021-07-09,7-12,android,1.2.4,74
2021-07-09,7-12,android,1.2.5,<20
2021-07-09,7-12,android,1.2.6,35
2021-07-09,7-12,android,1.2.7,120
2021-07-09,7-12,android,1.2.8,655
2021-07-09,7-12,android,1.2.9,689
2021-07-09,7-12,android,1.4.2,406
2021-07-09,7-12,android,1.4.3,1589
2021-07-09,7-12,android,1.4.4,11075
2021-07-09,7-12,android,1.4.5,112309
2021-07-09,7-12,android,1.4.6,<20
2021-07-09,7-12,ios,1.2.0,2528
2021-07-09,7-12,ios,1.2.1,1016
2021-07-09,7-12,ios,1.2.2,1164
2021-07-09,7-12,ios,1.2.3,2544
2021-07-09,7-12,ios,1.2.4,2589
2021-07-09,7-12,ios,1.2.6,1096
2021-07-09,7-12,ios,1.2.7,3550
2021-07-09,7-12,ios,1.2.8,17897
2021-07-09,7-12,ios,1.2.9,2886
2021-07-09,7-12,ios,1.4.0,14522
2021-07-09,7-12,ios,1.4.1,33977
2021-07-09,7-12,ios,1.4.4,146918
2021-07-09,7-12,ios,1.4.5,1396825
2021-07-09,7-12,ios,1.4.6,115
2021-07-09,7-12,ios,1.5.2,<20
2021-07-09,7-12,ios,2.0.0,<20
2021-07-10,1-6,android,1.2.0,1759
2021-07-10,1-6,android,1.2.1,782
2021-07-10,1-6,android,1.2.2,802
2021-07-10,1-6,android,1.2.3,1874
2021-07-10,1-6,android,1.2.4,1348
2021-07-10,1-6,android,1.2.5,298
2021-07-10,1-6,android,1.2.6,697
2021-07-10,1-6,android,1.2.7,2060
2021-07-10,1-6,android,1.2.8,4464
2021-07-10,1-6,android,1.2.9,5172
2021-07-10,1-6,android,1.4.2,3045
2021-07-10,1-6,android,1.4.3,12389
2021-07-10,1-6,android,1.4.4,50892
2021-07-10,1-6,android,1.4.5,604985
2021-07-10,1-6,android,1.4.6,845
2021-07-10,1-6,android,1.5.2,<20
2021-07-10,1-6,ios,1.2.0,6815
2021-07-10,1-6,ios,1.2.1,2768
2021-07-10,1-6,ios,1.2.2,2678
2021-07-10,1-6,ios,1.2.3,5270
2021-07-10,1-6,ios,1.2.4,5419
2021-07-10,1-6,ios,1.2.6,2498
2021-07-10,1-6,ios,1.2.7,6891
2021-07-10,1-6,ios,1.2.8,5500
2021-07-10,1-6,ios,1.2.9,862
2021-07-10,1-6,ios,1.4.0,4437
2021-07-10,1-6,ios,1.4.1,10832
2021-07-10,1-6,ios,1.4.4,46582
2021-07-10,1-6,ios,1.4.5,342828
2021-07-10,1-6,ios,1.4.6,64
2021-07-10,1-6,ios,2.0.0,<20
2021-07-10,13-30,android,1.2.0,<20
2021-07-10,13-30,android,1.2.2,<20
2021-07-10,13-30,android,1.2.8,<20
2021-07-10,13-30,android,1.2.9,<20
2021-07-10,13-30,android,1.4.3,<20
2021-07-10,13-30,android,1.4.4,<20
2021-07-10,13-30,android,1.4.5,184
2021-07-10,13-30,ios,1.2.3,<20
2021-07-10,13-30,ios,1.2.8,107
2021-07-10,13-30,ios,1.2.9,<20
2021-07-10,13-30,ios,1.4.0,73
2021-07-10,13-30,ios,1.4.1,138
2021-07-10,13-30,ios,1.4.4,397
2021-07-10,13-30,ios,1.4.5,3216
2021-07-10,7-12,android,1.2.0,226
2021-07-10,7-12,android,1.2.1,42
2021-07-10,7-12,android,1.2.2,49
2021-07-10,7-12,android,1.2.3,95
2021-07-10,7-12,android,1.2.4,70
2021-07-10,7-12,android,1.2.5,<20
2021-07-10,7-12,android,1.2.6,28
2021-07-10,7-12,android,1.2.7,110
2021-07-10,7-12,android,1.2.8,618
2021-07-10,7-12,android,1.2.9,680
2021-07-10,7-12,android,1.4.2,426
2021-07-10,7-12,android,1.4.3,1424
2021-07-10,7-12,android,1.4.4,5377
2021-07-10,7-12,android,1.4.5,115931
2021-07-10,7-12,android,1.4.6,<20
2021-07-10,7-12,ios,1.2.0,2452
2021-07-10,7-12,ios,1.2.1,954
2021-07-10,7-12,ios,1.2.2,1174
2021-07-10,7-12,ios,1.2.3,2347
2021-07-10,7-12,ios,1.2.4,2458
2021-07-10,7-12,ios,1.2.6,1078
2021-07-10,7-12,ios,1.2.7,3379
2021-07-10,7-12,ios,1.2.8,17351
2021-07-10,7-12,ios,1.2.9,2815
2021-07-10,7-12,ios,1.4.0,14052
2021-07-10,7-12,ios,1.4.1,32070
2021-07-10,7-12,ios,1.4.4,110793
2021-07-10,7-12,ios,1.4.5,1430025
2021-07-10,7-12,ios,1.4.6,93
2021-07-10,7-12,ios,1.5.2,<20
2021-07-10,7-12,ios,2.0.0,<20
2021-07-11,1-6,android,1.2.0,1728
2021-07-11,1-6,android,1.2.1,768
2021-07-11,1-6,android,1.2.2,788
2021-07-11,1-6,android,1.2.3,1881
2021-07-11,1-6,android,1.2.4,1312
2021-07-11,1-6,android,1.2.5,312
2021-07-11,1-6,android,1.2.6,674
2021-07-11,1-6,android,1.2.7,1953
2021-07-11,1-6,android,1.2.8,4462
2021-07-11,1-6,android,1.2.9,5049
2021-07-11,1-6,android,1.4.2,2989
2021-07-11,1-6,android,1.4.3,11394
2021-07-11,1-6,android,1.4.4,27789
2021-07-11,1-6,android,1.4.5,633622
2021-07-11,1-6,android,1.4.6,1054
2021-07-11,1-6,android,1.5.2,<20
2021-07-11,1-6,ios,1.2.0,6851
2021-07-11,1-6,ios,1.2.1,2743
2021-07-11,1-6,ios,1.2.2,2718
2021-07-11,1-6,ios,1.2.3,5289
2021-07-11,1-6,ios,1.2.4,5420
2021-07-11,1-6,ios,1.2.6,2502
2021-07-11,1-6,ios,1.2.7,6864
2021-07-11,1-6,ios,1.2.8,6013
2021-07-11,1-6,ios,1.2.9,910
2021-07-11,1-6,ios,1.4.0,4690
2021-07-11,1-6,ios,1.4.1,11013
2021-07-11,1-6,ios,1.4.4,40336
2021-07-11,1-6,ios,1.4.5,390426
2021-07-11,1-6,ios,1.4.6,127
2021-07-11,1-6,ios,2.0.0,<20
2021-07-11,13-30,android,1.2.0,<20
2021-07-11,13-30,android,1.2.3,<20
2021-07-11,13-30,android,1.2.8,<20
2021-07-11,13-30,android,1.2.9,<20
2021-07-11,13-30,android,1.4.3,<20
2021-07-11,13-30,android,1.4.4,<20
2021-07-11,13-30,android,1.4.5,174
2021-07-11,13-30,ios,1.2.8,98
2021-07-11,13-30,ios,1.2.9,<20
2021-07-11,13-30,ios,1.4.0,79
2021-07-11,13-30,ios,1.4.1,122
2021-07-11,13-30,ios,1.4.4,338
2021-07-11,13-30,ios,1.4.5,2960
2021-07-11,13-30,ios,1.4.6,<20
2021-07-11,30+,ios,1.2.0,<20
2021-07-11,7-12,android,1.2.0,239
2021-07-11,7-12,android,1.2.1,38
2021-07-11,7-12,android,1.2.2,48
2021-07-11,7-12,android,1.2.3,92
2021-07-11,7-12,android,1.2.4,74
2021-07-11,7-12,android,1.2.5,<20
2021-07-11,7-12,android,1.2.6,31
2021-07-11,7-12,android,1.2.7,130
2021-07-11,7-12,android,1.2.8,580
2021-07-11,7-12,android,1.2.9,636
2021-07-11,7-12,android,1.4.2,360
2021-07-11,7-12,android,1.4.3,1279
2021-07-11,7-12,android,1.4.4,2751
2021-07-11,7-12,android,1.4.5,113571
2021-07-11,7-12,android,1.4.6,<20
2021-07-11,7-12,android,1.5.2,<20
2021-07-11,7-12,ios,1.2.0,2398
2021-07-11,7-12,ios,1.2.1,957
2021-07-11,7-12,ios,1.2.2,1102
2021-07-11,7-12,ios,1.2.3,2266
2021-07-11,7-12,ios,1.2.4,2341
2021-07-11,7-12,ios,1.2.6,1024
2021-07-11,7-12,ios,1.2.7,3272
2021-07-11,7-12,ios,1.2.8,16529
2021-07-11,7-12,ios,1.2.9,2683
2021-07-11,7-12,ios,1.4.0,13341
2021-07-11,7-12,ios,1.4.1,30107
2021-07-11,7-12,ios,1.4.4,89784
2021-07-11,7-12,ios,1.4.5,1410784
2021-07-11,7-12,ios,1.4.6,188
2021-07-11,7-12,ios,2.0.0,<20
2021-07-12,1-6,android,1.2.0,1767
2021-07-12,1-6,android,1.2.1,813
2021-07-12,1-6,android,1.2.2,798
2021-07-12,1-6,android,1.2.3,1910
2021-07-12,1-6,android,1.2.4,1349
2021-07-12,1-6,android,1.2.5,312
2021-07-12,1-6,android,1.2.6,696
2021-07-12,1-6,android,1.2.7,2027
2021-07-12,1-6,android,1.2.8,4451
2021-07-12,1-6,android,1.2.9,5000
2021-07-12,1-6,android,1.4.2,2976
2021-07-12,1-6,android,1.4.3,10868
2021-07-12,1-6,android,1.4.4,18910
2021-07-12,1-6,android,1.4.5,647561
2021-07-12,1-6,android,1.4.6,1679
2021-07-12,1-6,android,1.5.2,<20
2021-07-12,1-6,ios,1.2.0,6961
2021-07-12,1-6,ios,1.2.1,2735
2021-07-12,1-6,ios,1.2.2,2708
2021-07-12,1-6,ios,1.2.3,5290
2021-07-12,1-6,ios,1.2.4,5380
2021-07-12,1-6,ios,1.2.6,2469
2021-07-12,1-6,ios,1.2.7,6924
2021-07-12,1-6,ios,1.2.8,5982
2021-07-12,1-6,ios,1.2.9,956
2021-07-12,1-6,ios,1.4.0,4730
2021-07-12,1-6,ios,1.4.1,11086
2021-07-12,1-6,ios,1.4.4,34097
2021-07-12,1-6,ios,1.4.5,396073
2021-07-12,1-6,ios,1.4.6,382
2021-07-12,1-6,ios,1.5.2,<20
2021-07-12,1-6,ios,2.0.0,<20
2021-07-12,13-30,android,1.2.0,<20
2021-07-12,13-30,android,1.2.3,<20
2021-07-12,13-30,android,1.2.8,<20
2021-07-12,13-30,android,1.2.9,<20
2021-07-12,13-30,android,1.4.3,<20
2021-07-12,13-30,android,1.4.4,<20
2021-07-12,13-30,android,1.4.5,217
2021-07-12,13-30,ios,1.2.8,100
2021-07-12,13-30,ios,1.2.9,<20
2021-07-12,13-30,ios,1.4.0,85
2021-07-12,13-30,ios,1.4.1,128
2021-07-12,13-30,ios,1.4.4,284
2021-07-12,13-30,ios,1.4.5,3128
2021-07-12,13-30,ios,1.4.6,<20
2021-07-12,7-12,android,1.2.0,234
2021-07-12,7-12,android,1.2.1,32
2021-07-12,7-12,android,1.2.2,49
2021-07-12,7-12,android,1.2.3,85
2021-07-12,7-12,android,1.2.4,61
2021-07-12,7-12,android,1.2.5,<20
2021-07-12,7-12,android,1.2.6,29
2021-07-12,7-12,android,1.2.7,117
2021-07-12,7-12,android,1.2.8,609
2021-07-12,7-12,android,1.2.9,624
2021-07-12,7-12,android,1.4.2,333
2021-07-12,7-12,android,1.4.3,1205
2021-07-12,7-12,android,1.4.4,1972
2021-07-12,7-12,android,1.4.5,115482
2021-07-12,7-12,android,1.4.6,40
2021-07-12,7-12,ios,1.2.0,2312
2021-07-12,7-12,ios,1.2.1,960
2021-07-12,7-12,ios,1.2.2,1094
2021-07-12,7-12,ios,1.2.3,2280
2021-07-12,7-12,ios,1.2.4,2356
2021-07-12,7-12,ios,1.2.6,1045
2021-07-12,7-12,ios,1.2.7,3177
2021-07-12,7-12,ios,1.2.8,16472
2021-07-12,7-12,ios,1.2.9,2632
2021-07-12,7-12,ios,1.4.0,13069
2021-07-12,7-12,ios,1.4.1,28734
2021-07-12,7-12,ios,1.4.4,74385
2021-07-12,7-12,ios,1.4.5,1431539
2021-07-12,7-12,ios,1.4.6,518
2021-07-12,7-12,ios,1.5.2,<20
2021-07-12,7-12,ios,2.0.0,<20
2021-07-13,1-6,android,1.2.0,1727
2021-07-13,1-6,android,1.2.1,775
2021-07-13,1-6,android,1.2.2,796
2021-07-13,1-6,android,1.2.3,1876
2021-07-13,1-6,android,1.2.4,1374
2021-07-13,1-6,android,1.2.5,314
2021-07-13,1-6,android,1.2.6,707
2021-07-13,1-6,android,1.2.7,2012
2021-07-13,1-6,android,1.2.8,4409
2021-07-13,1-6,android,1.2.9,4869
2021-07-13,1-6,android,1.4.2,2892
2021-07-13,1-6,android,1.4.3,9930
2021-07-13,1-6,android,1.4.4,13926
2021-07-13,1-6,android,1.4.5,642360
2021-07-13,1-6,android,1.4.6,6466
2021-07-13,1-6,android,1.5.2,<20
2021-07-13,1-6,ios,1.2.0,6678
2021-07-13,1-6,ios,1.2.1,2667
2021-07-13,1-6,ios,1.2.2,2602
2021-07-13,1-6,ios,1.2.3,5087
2021-07-13,1-6,ios,1.2.4,5109
2021-07-13,1-6,ios,1.2.6,2405
2021-07-13,1-6,ios,1.2.7,6636
2021-07-13,1-6,ios,1.2.8,5345
2021-07-13,1-6,ios,1.2.9,792
2021-07-13,1-6,ios,1.4.0,4213
2021-07-13,1-6,ios,1.4.1,9806
2021-07-13,1-6,ios,1.4.4,26364
2021-07-13,1-6,ios,1.4.5,355075
2021-07-13,1-6,ios,1.4.6,9505
2021-07-13,1-6,ios,2.0.0,<20
2021-07-13,13-30,android,1.2.0,<20
2021-07-13,13-30,android,1.2.3,<20
2021-07-13,13-30,android,1.2.8,<20
2021-07-13,13-30,android,1.2.9,<20
2021-07-13,13-30,android,1.4.3,<20
2021-07-13,13-30,android,1.4.4,<20
2021-07-13,13-30,android,1.4.5,199
2021-07-13,13-30,android,1.4.6,<20
2021-07-13,13-30,ios,1.2.7,<20
2021-07-13,13-30,ios,1.2.8,97
2021-07-13,13-30,ios,1.2.9,<20
2021-07-13,13-30,ios,1.4.0,74
2021-07-13,13-30,ios,1.4.1,126
2021-07-13,13-30,ios,1.4.4,262
2021-07-13,13-30,ios,1.4.5,3302
2021-07-13,13-30,ios,1.4.6,23
2021-07-13,7-12,android,1.2.0,237
2021-07-13,7-12,android,1.2.1,36
2021-07-13,7-12,android,1.2.2,54
2021-07-13,7-12,android,1.2.3,106
2021-07-13,7-12,android,1.2.4,58
2021-07-13,7-12,android,1.2.5,<20
2021-07-13,7-12,android,1.2.6,28
2021-07-13,7-12,android,1.2.7,125
2021-07-13,7-12,android,1.2.8,603
2021-07-13,7-12,android,1.2.9,646
2021-07-13,7-12,android,1.4.2,362
2021-07-13,7-12,android,1.4.3,1183
2021-07-13,7-12,android,1.4.4,1669
2021-07-13,7-12,android,1.4.5,121123
2021-07-13,7-12,android,1.4.6,532
2021-07-13,7-12,android,1.5.2,<20
2021-07-13,7-12,ios,1.2.0,2480
2021-07-13,7-12,ios,1.2.1,1031
2021-07-13,7-12,ios,1.2.2,1177
2021-07-13,7-12,ios,1.2.3,2418
2021-07-13,7-12,ios,1.2.4,2534
2021-07-13,7-12,ios,1.2.6,1081
2021-07-13,7-12,ios,1.2.7,3346
2021-07-13,7-12,ios,1.2.8,16747
2021-07-13,7-12,ios,1.2.9,2719
2021-07-13,7-12,ios,1.4.0,13171
2021-07-13,7-12,ios,1.4.1,28342
2021-07-13,7-12,ios,1.4.4,64613
2021-07-13,7-12,ios,1.4.5,1457013
