date,os-se,app_version-version_appli,count-nombre
2021-08-01,ios,1.2.7,<20
2021-08-01,ios,1.2.8,39
2021-08-01,ios,1.2.9,<20
2021-08-01,ios,1.4.0,<20
2021-08-01,ios,1.4.1,38
2021-08-01,ios,1.4.4,56
2021-08-01,ios,1.4.5,40
2021-08-01,ios,1.4.6,8131
2021-08-01,ios,1.5.3,<20
2021-08-08,android,1.2.0,<20
2021-08-08,android,1.2.1,<20
2021-08-08,android,1.2.2,<20
2021-08-08,android,1.2.3,<20
2021-08-08,android,1.2.4,<20
2021-08-08,android,1.2.6,<20
2021-08-08,android,1.2.7,<20
2021-08-08,android,1.2.8,<20
2021-08-08,android,1.2.9,26
2021-08-08,android,1.4.2,<20
2021-08-08,android,1.4.3,22
2021-08-08,android,1.4.4,<20
2021-08-08,android,1.4.5,21
2021-08-08,android,1.4.6,3314
2021-08-08,android,1.5.2,1819
2021-08-08,android,1.5.3,29
2021-08-08,ios,1.2.0,<20
2021-08-08,ios,1.2.1,<20
2021-08-08,ios,1.2.2,<20
2021-08-08,ios,1.2.3,<20
2021-08-08,ios,1.2.4,<20
2021-08-08,ios,1.2.6,<20
2021-08-08,ios,1.2.7,<20
2021-08-08,ios,1.2.8,33
2021-08-08,ios,1.2.9,<20
2021-08-08,ios,1.4.0,21
2021-08-08,ios,1.4.1,33
2021-08-08,ios,1.4.4,49
2021-08-08,ios,1.4.5,25
2021-08-08,ios,1.4.6,5815
2021-08-08,ios,1.5.2,3417
2021-08-08,ios,1.5.3,<20
2021-08-08,ios,2.0.0,<20
2021-08-15,android,1.2.0,<20
2021-08-15,android,1.2.1,<20
2021-08-15,android,1.2.2,<20
2021-08-15,android,1.2.3,<20
2021-08-15,android,1.2.4,<20
2021-08-15,android,1.2.5,<20
2021-08-15,android,1.2.6,<20
2021-08-15,android,1.2.7,<20
2021-08-15,android,1.2.8,23
2021-08-15,android,1.2.9,<20
2021-08-15,android,1.4.2,<20
2021-08-15,android,1.4.3,<20
2021-08-15,android,1.4.4,<20
2021-08-15,android,1.4.5,<20
2021-08-15,android,1.4.6,171
2021-08-15,android,1.5.2,1537
2021-08-15,android,1.5.3,4327
2021-08-15,ios,1.2.0,<20
2021-08-15,ios,1.2.1,<20
2021-08-15,ios,1.2.2,<20
2021-08-15,ios,1.2.3,<20
2021-08-15,ios,1.2.4,<20
2021-08-15,ios,1.2.6,<20
2021-08-15,ios,1.2.7,<20
2021-08-15,ios,1.2.8,30
2021-08-15,ios,1.2.9,<20
2021-08-15,ios,1.4.0,20
