date,region,os-se,count-nombre
2021-08-15,AB,ios,52426
2021-08-15,BC,android,34369
2021-08-15,BC,ios,113156
2021-08-15,MB,android,40556
2021-08-15,MB,ios,80525
2021-08-15,NB,android,35037
2021-08-15,NB,ios,47114
2021-08-15,NL,android,41781
2021-08-15,NL,ios,74101
2021-08-15,NT,android,1337
2021-08-15,NT,ios,1980
2021-08-15,NS,android,51644
2021-08-15,NS,ios,75620
2021-08-15,NU,android,516
2021-08-15,NU,ios,494
2021-08-15,ON,android,538991
2021-08-15,ON,ios,863239
2021-08-15,PE,android,7412
2021-08-15,PE,ios,12246
2021-08-15,QC,android,263423
2021-08-15,QC,ios,360315
2021-08-15,SK,android,24104
2021-08-15,SK,ios,45978
2021-08-15,YT,android,453
2021-08-15,YT,ios,775
2021-08-15,npts-ptso,android,127285
2021-08-15,npts-ptso,ios,250286
2021-08-22,AB,android,15208
2021-08-22,AB,ios,56016
2021-08-22,BC,android,30725
2021-08-22,BC,ios,120382
2021-08-22,MB,android,36307
2021-08-22,MB,ios,86992
2021-08-22,NB,android,32183
2021-08-22,NB,ios,51691
2021-08-22,NL,android,36967
2021-08-22,NL,ios,81558
2021-08-22,NT,android,1290
2021-08-22,NT,ios,2209
2021-08-22,NS,android,46834
2021-08-22,NS,ios,82350
2021-08-22,NU,android,488
2021-08-22,NU,ios,547
2021-08-22,ON,android,485348
2021-08-22,ON,ios,934886
2021-08-22,PE,android,6729
2021-08-22,PE,ios,13378
2021-08-22,QC,android,248295
2021-08-22,QC,ios,390804
2021-08-22,SK,android,26703
2021-08-22,SK,ios,49321
2021-08-22,YT,android,411
2021-08-22,YT,ios,851
2021-08-22,npts-ptso,android,119637
2021-08-22,npts-ptso,ios,284673
2021-08-29,AB,android,15032
2021-08-29,AB,ios,55492
2021-08-29,BC,android,26812
2021-08-29,BC,ios,119951
2021-08-29,MB,android,32114
2021-08-29,MB,ios,86353
2021-08-29,NB,android,28994
2021-08-29,NB,ios,51625
2021-08-29,NL,android,32680
2021-08-29,NL,ios,81290
2021-08-29,NT,android,1218
2021-08-29,NT,ios,2267
2021-08-29,NS,android,40735
2021-08-29,NS,ios,81999
2021-08-29,NU,android,453
2021-08-29,NU,ios,562
2021-08-29,ON,android,428998
2021-08-29,ON,ios,932826
2021-08-29,PE,android,5894
2021-08-29,PE,ios,13345
2021-08-29,QC,android,239350
2021-08-29,QC,ios,388881
2021-08-29,SK,android,21198
2021-08-29,SK,ios,49033
2021-08-29,YT,android,375
2021-08-29,YT,ios,849
2021-08-29,npts-ptso,android,115550
2021-08-29,npts-ptso,ios,292338
2021-09-05,AB,android,13137
2021-09-05,AB,ios,54857
2021-09-05,BC,android,26752
2021-09-05,BC,ios,119449
2021-09-05,MB,android,33423
2021-09-05,MB,ios,85466
2021-09-05,NB,android,28608
2021-09-05,NB,ios,51398
2021-09-05,NL,android,32420
2021-09-05,NL,ios,81085
2021-09-05,NT,android,1227
2021-09-05,NT,ios,2288
2021-09-05,NS,android,40627
2021-09-05,NS,ios,81424
2021-09-05,NU,android,456
2021-09-05,NU,ios,572
2021-09-05,ON,android,429338
2021-09-05,ON,ios,928003
2021-09-05,PE,android,5834
2021-09-05,PE,ios,13275
2021-09-05,QC,android,213172
2021-09-05,QC,ios,383257
2021-09-05,SK,android,18906
2021-09-05,SK,ios,48764
2021-09-05,YT,android,372
2021-09-05,YT,ios,838
2021-09-05,npts-ptso,android,118678
2021-09-05,npts-ptso,ios,298943
2021-09-12,AB,android,13013
2021-09-12,AB,ios,54496
2021-09-12,BC,android,26710
2021-09-12,BC,ios,119270
2021-09-12,MB,android,31416
2021-09-12,MB,ios,84979
2021-09-12,NB,android,28111
2021-09-12,NB,ios,51088
2021-09-12,NL,android,32634
2021-09-12,NL,ios,81475
2021-09-12,NT,android,1278
2021-09-12,NT,ios,2295
2021-09-12,NS,android,40056
2021-09-12,NS,ios,80960
2021-09-12,NU,android,458
2021-09-12,NU,ios,573
2021-09-12,ON,android,421872
2021-09-12,ON,ios,926140
2021-09-12,PE,android,5794
2021-09-12,PE,ios,13207
2021-09-12,QC,android,210878
2021-09-12,QC,ios,379885
2021-09-12,SK,android,18996
2021-09-12,SK,ios,48561
2021-09-12,YT,android,372
2021-09-12,YT,ios,833
2021-09-12,npts-ptso,android,118715
2021-09-12,npts-ptso,ios,305690
2021-09-19,AB,android,13084
2021-09-19,AB,ios,54170
2021-09-19,BC,android,26719
